0.52,2.4768
0.53,2.2014
0.54,1.97
0.55,1.775
0.56,1.6101
0.57,1.4706
0.58,1.3523
0.59,1.2519
0.6,1.1667
0.61,1.0943
0.62,1.0328
0.63,0.98075
0.64,0.93665
0.65,0.89941
0.66,0.86805
0.67,0.84175
0.68,0.8198
0.68411,0.81189
1.727,0.81189
1.73,0.81147
1.74,0.81006
1.75,0.80864
1.76,0.80721
1.77,0.80576
1.78,0.8043
1.79,0.80283
1.8,0.80135
1.81,0.79985
1.82,0.79835
1.83,0.79683
1.84,0.79531
1.85,0.79378
1.86,0.79224
1.87,0.79069
1.88,0.78913
1.89,0.78757
1.9,0.786
1.91,0.78442
1.92,0.78284
1.93,0.78125
1.94,0.77965
1.95,0.77806
1.96,0.77645
1.97,0.77484
1.98,0.77323
1.99,0.77162
2,0.77
2.01,0.76838
2.02,0.76675
2.03,0.76513
2.04,0.7635
2.05,0.76187
2.06,0.76023
2.07,0.7586
2.08,0.75696
2.09,0.75533
2.1,0.75369
2.11,0.75205
2.12,0.75041
2.13,0.74877
2.14,0.74713
2.15,0.7455
2.16,0.74386
2.17,0.74222
2.18,0.74058
2.19,0.73894
2.2,0.73731
2.21,0.73567
2.22,0.73404
2.23,0.73241
2.24,0.73078
2.25,0.72915
2.26,0.72752
2.27,0.72589
2.28,0.72427
2.29,0.72265
2.3,0.72103
2.31,0.71941
2.32,0.7178
2.33,0.71618
2.34,0.71457
2.35,0.71297
2.36,0.71136
2.37,0.70976
2.38,0.70816
2.39,0.70657
2.4,0.70497
2.41,0.70338
2.42,0.7018
2.43,0.70021
2.44,0.69863
2.45,0.69706
2.46,0.69549
2.47,0.69392
2.48,0.69235
2.49,0.69079
2.5,0.68923
2.51,0.68768
2.52,0.68613
2.53,0.68458
2.54,0.68304
2.55,0.6815
2.56,0.67996
2.57,0.67843
2.58,0.6769
2.59,0.67538
2.6,0.67386
2.61,0.67235
2.62,0.67083
2.63,0.66933
2.64,0.66783
2.65,0.66633
2.66,0.66483
2.67,0.66334
2.68,0.66186
2.69,0.66038
2.7,0.6589
2.71,0.65743
2.72,0.65596
2.73,0.6545
2.74,0.65304
2.75,0.65158
2.76,0.65013
2.77,0.64869
2.78,0.64724
2.79,0.64581
2.8,0.64437
2.81,0.64295
2.82,0.64152
2.83,0.6401
2.84,0.63869
2.85,0.63728
2.86,0.63587
2.87,0.63447
2.88,0.63307
2.89,0.63168
2.9,0.63029
2.91,0.62891
2.92,0.62753
2.93,0.62616
2.94,0.62479
2.95,0.62342
2.96,0.62206
2.97,0.62071
2.98,0.61936
2.99,0.61801
3,0.61667
